id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
3777894342,我是一只小小鸟,,https://img9.doubanio.com/view/subject/m/public/s3190995.jpg,1990,https://music.douban.com/subject/1484683/,8.5,流行,5,,,2023-05-06 14:19:55,赵传 / 1990
